marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,9955625,R3RYN34JLG9P4K,B00OUO1L6E,208405854,"Sierra Comfort SC-205L Ergonomic Kneeling Chair, 200-Pound, Light",Furniture,3,0,0,N,Y,"Versus the $400 danish version, I'd still buy this one.","Weak leg supports, the bend back and forth.  I'm looking to create a crossbar to solve this problem.",8/31/2015
US,41604830,R15Y2NI69RCA7P,B00584T2I4,491724355,Finley Console Table,Furniture,4,0,0,N,Y,Not as poorly made as some report.,"A few people have reported this as being cheaply made, but I didn't find that to be the case at all if ordered from Hokku Designs. It turned out pretty solid once built, and I'm happy with it. The finish could stand to be a better quality - I believe it would scratch easily, but its fine for the price. Also, I spent a good 2 minutes trying to figure out how to get the darn thing together until I realized you have to remove the drawer to make it easier. Doh. Easy to put together with a screwdriver. Perfect for what I need it for.",8/31/2015
US,6252827,R1RKB7UZS1IW8R,B00H8I4F0S,268559719,Signature Sleep 10-Inch 5-Zone Conforma Coil Mattress,Furniture,5,8,8,N,Y,I love a firm bed and this is a firm,"I was skeptical about buying a bed this way, rolled up in the mail, but man was I surprised. I love a firm bed and this is a firm, sturdy, comfortable mattress and I am very pleased.",8/31/2015
US,48219267,R2G5WNZHTH6HWN,B0063BX59I,695878533,Bronze Finish Scroll Back Adjustable Metal Swivel Counter Height Bar Stools (Set of 2),Furniture,5,0,0,N,Y,Five Stars,"They look nice, went together well--had all the pieces.  Pleased with the purchase.",8/31/2015
US,22146386,RS5WGOHQIBCUH,B002NS0ZCK,503087533,Flash Furniture Mid-Back Black Mesh Swivel Task Chair with Arms,Furniture,5,0,0,N,Y,"nice chair, easy to assy","nice chair,easy to assy. great service",8/31/2015
US,46552484,RV69K9H8KJC1B,B00P1LVSEK,891061370,"100% Latex Mattress Topper - No Fillers - Reversible with 2 Firmnesses, Parent",Furniture,4,0,0,N,N,so far so good..,"Have this for 2 weeks now, so far so good...",8/31/2015
US,51918480,R3EHASFBLYKQHZ,B0050680JM,488528390,Flash Furniture Mercer Rocker Recliner,Furniture,5,4,4,N,Y,ERYE,"Bought for my husband and now I can't get him out of the chair!  He loves it, it looks great and is very comfortable.  Very good back and neck support.",8/31/2015
US,48469363,R3GT5FGDUHHK6Y,B007CCG4Q8,654188074,Generations Brand New Contemporary Reds Burgundy Modern Square and Circles Area Rug,Furniture,3,0,0,N,Y,nice pattern rug,"Looks good but it is a little thin, curls and the color is more of a purple than red. cleans easily",8/31/2015
US,27067249,RXAHK1EH6WVT8,B004W68RQ2,170030049,Crosley Furniture Newport Solid Black Granite Top Portable Kitchen Island,Furniture,5,0,0,N,Y,Good purchase,Easy to assemble; pieces well-labeled; quality material.  Very satisfied.,8/31/2015
US,21463959,R3GTYQAV8O1EY7,B000NPOO6S,464494805,"Winsome Wood Windsor Chair, Natural, Set of 2",Furniture,5,0,0,N,Y,Good quality,"I got these chairs for my kitchen table.  This is the 2nd time purchasing them as the original chairs continue to wear out.  We have had them for over a year and haven't had any problems.  They come fully assembled, and are pretty sturdy.  We will order more when the other two original ones break.",8/31/2015
US,36410738,R132PELJ7AYEV1,B0063KH6BC,359558923,Modern Contemporary Area Rug Design Sculpture 241,Furniture,5,0,0,N,Y,Five Stars,It's so beautiful... I love it!,8/31/2015
US,45367999,R3RZVX40WZ9WSY,B004BSF7TQ,70745292,Mirage Mirrored 2-Drawer Console Table,Furniture,4,0,0,N,Y,As pretty as it is,"As pretty as it is, I don't think the quality is the  best.  The price was very reasonable.  would recommend this product  it looks amazing in my bedroom.",8/31/2015
US,24849000,R3GRNPYJFWY64Q,B004TSDO4I,191298997,Split King Size Leggett & Platt S-Cape Adjustable Beds,Furniture,5,10,11,N,N,This is by far the best bed purchase we've ever made,"This is by far the best bed purchase we've ever made.<br /><br />Our California King set had already given out on us (brand new, lasted 3 years, wasn't cheap) and was causing us both back pain. Considering people spend around a third of their lifetime in bed, and that we both work hard and need to be well-rested and ready to go in the AM- we decided to splurge on this bed. We have this base plus two Tempur-Pedic mattresses. If a memory foam mattress isn't your thing, they make spring and half-half mattresses to fit this style of bed also.<br /><br />I am writing this review after approximately 18 months of use. The assembly is straightforward and easy. We have the wireless remote, which I would highly recommend. Quiet enough not to wake up my husband sleeping next to me. I can have my bed the way I want, even with a completely different mattress then him- whatever makes ME and HIM comfortable (although we did purchase matching mattresses as well). Perfect to position for reading in bed, etc. Extremely comfortable and makes you feel like you're royalty.<br /><br />A couple things people might want to be aware of:<br />This base + mattress = the top of the bed is on the higher side. You can't take the wheels off to lower the bed as the mechanism is there. So for elderly people, this might be a little hard to get into, and out of. Of course, that depends on the height of your mattress- but overall, it seems the adjustable type mattresses run thicker then the normal ones. I'm a nurse and I think about mechanics with elderly movement. I think a tempur-pedic mattress and this frame would be ideal for a frail elderly person with fragile skin who needs an adjustable, almost hospital-like bed- but perhaps a wide platform on one side of the bed might be useful, if that is the purpose you're looking at this bed.<br /><br />Second is that adjustable mattresses are quite a bit heavier then their non-adjustable counterparts. This thing is quite heavy to move, and 1 XL Twin mattress alone takes 2 people to move. I'd estimate the bed to weigh around 350 lbs.<br /><br />Sometimes the top mattress can become ever so slightly misaligned with the base. You don't notice it when you're sleeping, but like above, it takes quite a powerful shove to get them lined up again.<br /><br />Also, these are essentially two twin beds, shoved side-by side. The frames do not &#34;lock&#34; together; rather the caster wheels lock in place on the frames side-by-side. I think (not sure) they might sell some sort of locking clamp; although you don't really need it. If you needed two twin beds in place of a king, easy- just pop the locks up on the casters and push a bed to wherever you need it.<br /><br />A lot of people will tell you they fit into existing King frames. Although this is true (we had a king platform before, and technically they did fit)... when you go to adjust the bed- for example, raising the head- the mattress will get caught on and wedge up against your headboard. It's kind of difficult to explain- but to keep things simple, I would recommend either 1) Do not use this set up in a square-framed-in platform style bed; 2) If you do, make sure the headboard slants AWAY from the bed (think sleigh fashion), which will allow it room to move; or 3) Purchase a dust ruffle and then if you'd like a head board, go with an individual piece headboard and position your bed a few inches from the wall to allow the bed room to move.<br /><br />The &#34;massage&#34; mode on this bed is not so much massage as it is just plain and simple vibrations. You can adjust the intensity of the vibrations, and the patterns (think wave-style, head to toe and back). It is kinda nice/therapeutic; but it is too loud to be used when the other person is asleep or relaxing and not really a &#34;massage&#34;.<br /><br />Despite it all- I would buy this setup again in a heartbeat. Love it.",8/31/2015
US,5374139,RAPLQZDEL7PYB,B00FMMA7UY,849497948,"LA Linen 10-Pack Checkered Napkins, 18 by 18-Inch",Furniture,5,0,0,N,Y,Five Stars,Even better in person!,8/31/2015
US,37068251,R3V3RF6G4Q1L6V,B00LO5MBEI,252857856,Universal Rugs SNS4810 11x15 Traditional Border 10'. 6 in. X 14'. 6 in. Area Rug,Furniture,2,0,0,N,Y,not like the photo,You get what you pay for!! Cheaply made. Sorry I wasted my money.,8/31/2015
US,47985292,R3JKIUBCZ7MPJ3,B00HETRYOU,601628121,Ultimate Dreams Crazy Quilt 7 inch TriZone Mattress,Furniture,5,0,0,N,Y,My son says it is the best sleep he has ever had,So the box that came looks tiny... which scared me.  Then we opened it up and it grew into a regular size twin bed.  My son says it is the best sleep he has ever had.  Which says a lot since he had a nice queen mattress prior to this one.  I would buy it again.,8/31/2015
US,16752488,R105ERFSE1ZC3R,B002NA1ARW,237029780,2pc Home Office Writing Desk & Side Chair Set,Furniture,5,0,0,N,Y,Five Stars,Was just what I expected,8/31/2015
US,45676756,R3ON5TH1JENBR,B00NQA3KRG,852226027,Kayso Hippie Star with Psychedelic Sun Moon Bohemian Mandala Tapestries Throw Queen Bedspread,Furniture,3,0,0,N,Y,Three Stars,The colors are not as seen in the picture... Much duller.,8/31/2015
US,45768040,RN003JNA2H2OI,B00702GYGU,445980730,Zinus Sleep Master Ultima Comfort 10 Inch Pillow Top Spring Mattress,Furniture,2,0,3,N,Y,Pillow top does cut the hardness of this mattress.,"Bought it for my daughter's college digs.  She hates it.  Says it is really hard.  I specifically bought it because I thought it would be more comfortable due to the pillow top but it is VERY firm, but do not buy this if you don't like a really firm mattress.  We are going to add pads on top to try to make it work.",8/31/2015
US,117329,R3AHRDPHYZPPEU,B00BK31II4,101141173,FlashFurniture Computer Desk,Furniture,5,1,1,N,Y,Five Stars,Very sturdy! And easy to assemble.,8/31/2015
US,22444330,R2KLSL4IYGYPOV,B00GEXJH4W,439225490,Rolland Office Chair Gas Lift Cylinder – Universal Size Fit All - Heavy Duty,Furniture,5,0,0,N,Y,Five Stars,Fit fine had difficult time removing old cylinder.,8/31/2015
US,37722720,R3MTAYGQM25N63,B007J0E7WQ,562508640,Target Marketing Systems Pacific Stackable Cabinet,Furniture,4,58,59,N,Y,Good little cabinets...perfect for small spaces.,"Purchased this one and the one with the glass front. I assembled it and put it into use yesterday, so this review will focus on the basics. I'll edit in a few months or year when I've put it through the paces of kitchen life.<br /><br />It is shipped in a large a very heavy box. Well packed. Mine had no broken or missing parts. Instructions and hardware, were included and easy to use (disclamer: I'm very handy). Assembly was very simple. I put together two units and stacked them together into a single unit in under an hour with the occasional assistance of my nine year old son. It was really handy having a second set of hands.<br />A minor issue is that the frame is not pre-drilled where the back panel screws into it and the tolerances were tight along the top tail. This makes it easy to split the frame at the top. Caution is needed to center the screws on the top rail to avoid this.<br /><br />As other reviews have mentioned, it is IVORY, not white. If you are looking for a crisp white, this is not it.<br /><br />The sides of the unit are not panels, they are slats. So the items inside are visible (and potentially accessible) from the side.<br /><br />Overall, quality seems reasonable for the price. Not high end by any means, but not too cheap looking either. Seems quite sturdy. Simple, functional...",8/31/2015
US,212736,ROR6EODDQ964X,B0054823NA,601053067,Large Floating Wall Triple,Furniture,1,0,0,N,Y,cheap,It arrived to my house damaged.,8/31/2015
US,34980844,RPPCN8XVH7HZE,B000V8LOCO,876317121,Birch Veneer Simply Elegant Wood Glass Curio Cabinet,Furniture,5,0,0,N,Y,Five Stars,Perfect size.  Very happy.,8/31/2015
US,1002829,R2LB7SJYU6C2OT,B00UP1NMYA,175766209,5x8 Eco Grip Non Slip Rug Pads-Area Rug Pads,Furniture,4,0,0,N,Y,Four Stars,Very satisfied. Keeps rung from sliding in my home office,8/31/2015
US,50107890,R2RK3DAIHYOS1X,B0042K14EA,973978103,Sauder Shoal Creek Four Drawer Dresser,Furniture,4,0,0,N,Y,Good for price,Fairly easy to put together. Works great. No complaints yet.,8/31/2015
US,24464328,R1NYKI2BEQQFU5,B00EJQDZBW,250035777,Skid-resistant Carpet Runner - Praline Brown - Many Other Sizes to Choose From,Furniture,5,0,0,N,Y,Nice color and length,One of our dogs tore his ACL and we had to cover up the hardwood floors to protect his knee.  The color is good and the length is good for the hallway that we needed it for.  We have had the runner for several months and it is not showing any wear so far and it is used daily.  There is a nice non slip backing on the back of the runner.  It arrived quickly and is working as expected.,8/31/2015
US,26143893,R1VWE3LTJI4V3C,B00PN9YHVG,222495742,Baxton Studio Colchester Linen Modern Platform Bed,Furniture,5,5,5,N,Y,Timeless..elegant..beautiful,This bed is lush and elegant! It is even better in person!! You will not go wrong. We bought a low profile box spring and it fit great.,8/31/2015
US,22728428,R2NS836ZM5RA3Q,B00YU0TTY4,468267385,Portable Chair Folding Seat Stool Fishing Camping Hiking Gardening Beach & Bag,Furniture,4,0,0,N,Y,Pretty good little chair!,"Pretty good chair at a great price. It's not top of the line quality, but at half the price of the top quality chair it's pretty good.",8/31/2015
US,33956646,R152IT1DFX504G,B00SO2PT0C,370016429,VHC Brands Natural Jute Rug Half Circle 16.5x33,Furniture,5,0,0,N,Y,NATURAL JUTE RUG,"HAVE HAD THIS RUG FOR SEVERAL MONTHS WEARING VERY WELL PUT  IN FRONT OF MY BATHROOM SINK, QUALITY AND PRICE EXCELLENT COLOR PERFECT",8/31/2015
US,32764530,R20PQB0BI1WOPF,B0099LYAR0,256995476,Mantua Support System for Wood Rails,Furniture,2,0,0,N,Y,instructions NOT GOOD!,"I can't figure out how to put Mantua supports together, instructions NOT GOOD!",8/31/2015
US,44755972,R3C3FRU7WSCFDN,B007YLU8GE,232582265,Recliner-Handles Large Face European Flapper Style Replacement Recliner Handle no Cable,Furniture,5,0,0,N,Y,Five Stars,"easy replacement, just make sure you have the right size",8/31/2015
US,12686499,R35L177C891QDU,B003XNB1HC,645928183,Aquarium Lamp with Dolphins Ocean in Motion Revolving Aquatic Scene,Furniture,3,0,0,N,Y,Not for sleep,"It has a noise all time, not recommend for sleeping time.",8/31/2015
US,26367355,ROFDPGLDCXEWD,B008444W9O,509481865,Oxford File Cabinet,Furniture,1,2,2,N,N,Just a piece of junk!,"I previously reviewed this time and gave it 2 stars because of the difficulty in assembly and quality.  Now that is assembled, I am throughly disappointed in the cabinet. I am sending it to Goodwill to see if they want to deal with it.",8/31/2015
US,107944,R324LZKGTIKMHD,B008XEV1G2,689459614,"ioHOMES Monroe Rectangular Coffee Table, Walnut and Black",Furniture,4,0,0,N,N,Solid and sturdy! Thanks!,Great coffee table that's solid and sturdy. Great deal!,8/31/2015
